id;Type;PRISM;PRISMshifted;other;othershifted
bluetooth.1.time;dtmc;17.84397530555725;17.84397530555725;10.40230393409729;10.40230393409729
crowds.5-20.positive;dtmc;7.7191407680511475;7.7191407680511475;1.9317224025726318;1.9317224025726318
crowds.6-20.positive;dtmc;37.3440625667572;37.3440625667572;1.824244737625122;1.824244737625122
egl.10-2.messagesB;dtmc;418.5042233467102;418.5042233467102;1.553748369216919;1.553748369216919
egl.10-2.unfairA;dtmc;53.76103711128235;53.76103711128235;1.6002545356750488;1.6002545356750488
egl.10-8.messagesB;dtmc;100.0719313621521;100.0719313621521;2.0175094604492188;2.0175094604492188
egl.10-8.unfairA;dtmc;17.48151135444641;17.48151135444641;2.0302135944366455;2.0302135944366455
haddad-monmege.100-0.7.exp_steps;dtmc;8000;8000;0.05856442451477051;1
haddad-monmege.100-0.7.target;dtmc;8000;8000;0.0566103458404541;1
herman.15.steps;dtmc;10.43846583366394;10.43846583366394;4.307504892349243;4.307504892349243
nand.40-4.reliable;dtmc;16.137356281280518;16.137356281280518;1.7625980377197266;1.7625980377197266
nand.60-4.reliable;dtmc;47.98578381538391;47.98578381538391;1.7614624500274658;1.7614624500274658
oscillators.8-10-0.1-1-0.1-1.0.power_consumption;dtmc;84.61483645439148;84.61483645439148;193.34556484222412;193.34556484222412
oscillators.8-10-0.1-1-0.1-1.0.time_to_synch;dtmc;84.80553030967712;84.80553030967712;193.17824006080627;193.17824006080627
cluster.128-2000-20.premium_steady;ctmc;13.607762813568115;13.607762813568115;116.69167304039001;116.69167304039001
cluster.128-2000-20.qos1;ctmc;630.5307590961456;630.5307590961456;444.55461621284485;444.55461621284485
cluster.64-2000-20.below_min;ctmc;9.159008741378784;9.159008741378784;611.816163778305;611.816163778305
embedded.8-12.actuators;ctmc;1.6820652484893799;1.6820652484893799;0.3208444118499756;1
embedded.8-12.up_time;ctmc;1.6787059307098389;1.6787059307098389;0.280789852142334;1
fms.8.productivity;ctmc;72.18304753303528;72.18304753303528;4000;4000
kanban.5.throughput;ctmc;18.352652549743652;18.352652549743652;99.27868247032166;99.27868247032166
majority.2100.change_state;ctmc;96.88759970664978;96.88759970664978;26.813102960586548;26.813102960586548
mapk_cascade.4-30.activated_time;ctmc;8000;8000;1.6288795471191406;1.6288795471191406
mapk_cascade.4-30.reactions;ctmc;16000;16000;1.3415541648864746;1.3415541648864746
polling.18-16.s1_before_s2;ctmc;42.178038120269775;42.178038120269775;3.9457359313964844;3.9457359313964844
speed-ind.2100.change_state;ctmc;239.92904829978943;239.92904829978943;38.55874681472778;38.55874681472778
consensus.4-4.disagree;mdp;10.710225582122803;10.710225582122803;1.3915112018585205;1.3915112018585205
consensus.4-4.steps_min;mdp;25.643999338150024;25.643999338150024;1.4018285274505615;1.4018285274505615
consensus.6-2.disagree;mdp;118.58497667312622;118.58497667312622;10.386704206466675;10.386704206466675
consensus.6-2.steps_min;mdp;446.34356021881104;446.34356021881104;3.718679904937744;3.718679904937744
csma.3-4.all_before_max;mdp;120.84408450126648;120.84408450126648;6.679159879684448;6.679159879684448
csma.3-4.time_max;mdp;59.02464556694031;59.02464556694031;8.936333656311035;8.936333656311035
csma.4-2.all_before_max;mdp;65.40729665756226;65.40729665756226;5.465064287185669;5.465064287185669
csma.4-2.time_max;mdp;52.864051818847656;52.864051818847656;6.475464344024658;6.475464344024658
eajs.5-250-11.ExpUtil;mdp;53.74776077270508;53.74776077270508;19.453673124313354;19.453673124313354
eajs.6-300-13.ExpUtil;mdp;166.78632879257202;166.78632879257202;45.57997536659241;45.57997536659241
pacman.100.crash;mdp;4000;4000;73.7836971282959;73.7836971282959
pacman.60.crash;mdp;4000;4000;32.40609407424927;32.40609407424927
pnueli-zuck.5.live;mdp;1.7242166996002197;1.7242166996002197;0.6389865875244141;1
pnueli-zuck.10.live;mdp;14.923928022384644;14.923928022384644;0.8149840831756592;1
rabin.10.live;mdp;60.44081401824951;60.44081401824951;0.9297399520874023;1
resource-gathering.1300-100-100.expgold;mdp;37.233455181121826;37.233455181121826;47.50251245498657;47.50251245498657
resource-gathering.1300-100-100.expsteps;mdp;8000;8000;37.67688703536987;37.67688703536987
resource-gathering.1300-100-100.prgoldgem;mdp;23.50070881843567;23.50070881843567;48.9425745010376;48.9425745010376
wlan.4-0.sent;mdp;9.904075860977173;9.904075860977173;2.199981689453125;2.199981689453125
wlan.4-0.cost_min;mdp;66.10915565490723;66.10915565490723;4.00508451461792;4.00508451461792
wlan.5-0.sent;mdp;27.507055521011353;27.507055521011353;3.397376775741577;3.397376775741577
wlan.5-0.cost_min;mdp;455.83624243736267;455.83624243736267;12.619495391845703;12.619495391845703
wlan.6-0.sent;mdp;100.08428907394409;100.08428907394409;6.039976596832275;6.039976596832275
wlan.6-0.cost_min;mdp;4000;4000;40.40327739715576;40.40327739715576
zeroconf.1000-8-false.correct_max;mdp;213.76269817352295;213.76269817352295;13.714107513427734;13.714107513427734
zeroconf.1000-8-false.correct_min;mdp;111.21973371505737;111.21973371505737;1.0402235984802246;1.0402235984802246
